1F61,GREEK SMALL LETTER OMEGA WITH DASIA,Ll,0,L,03C9 0314,,,,N,,,1F69,,1F69
1F62,GREEK SMALL LETTER OMEGA WITH PSILI AND VARIA,Ll,0,L,1F60 0300,,,,N,,,1F6A,,1F6A
1F63,GREEK SMALL LETTER OMEGA WITH DASIA AND VARIA,Ll,0,L,1F61 0300,,,,N,,,1F6B,,1F6B
1F64,GREEK SMALL LETTER OMEGA WITH PSILI AND OXIA,Ll,0,L,1F60 0301,,,,N,,,1F6C,,1F6C
1F65,GREEK SMALL LETTER OMEGA WITH DASIA AND OXIA,Ll,0,L,1F61 0301,,,,N,,,1F6D,,1F6D
1F66,GREEK SMALL LETTER OMEGA WITH PSILI AND PERISPOMENI,Ll,0,L,1F60 0342,,,,N,,,1F6E,,1F6E
1F67,GREEK SMALL LETTER OMEGA WITH DASIA AND PERISPOMENI,Ll,0,L,1F61 0342,,,,N,,,1F6F,,1F6F
1F68,GREEK CAPITAL LETTER OMEGA WITH PSILI,Lu,0,L,03A9 0313,,,,N,,,,1F60,
1F69,GREEK CAPITAL LETTER OMEGA WITH DASIA,Lu,0,L,03A9 0314,,,,N,,,,1F61,
1F6A,GREEK CAPITAL LETTER OMEGA WITH PSILI AND VARIA,Lu,0,L,1F68 0300,,,,N,,,,1F62,
1F6B,GREEK CAPITAL LETTER OMEGA WITH DASIA AND VARIA,Lu,0,L,1F69 0300,,,,N,,,,1F63,
1F6C,GREEK CAPITAL LETTER OMEGA WITH PSILI AND OXIA,Lu,0,L,1F68 0301,,,,N,,,,1F64,
1F6D,GREEK CAPITAL LETTER OMEGA WITH DASIA AND OXIA,Lu,0,L,1F69 0301,,,,N,,,,1F65,
1F6E,GREEK CAPITAL LETTER OMEGA WITH PSILI AND PERISPOMENI,Lu,0,L,1F68 0342,,,,N,,,,1F66,
1F6F,GREEK CAPITAL LETTER OMEGA WITH DASIA AND PERISPOMENI,Lu,0,L,1F69 0342,,,,N,,,,1F67,
1F70,GREEK SMALL LETTER ALPHA WITH VARIA,Ll,0,L,03B1 0300,,,,N,,,1FBA,,1FBA
1F71,GREEK SMALL LETTER ALPHA WITH OXIA,Ll,0,L,03AC,,,,N,,,1FBB,,1FBB
1F72,GREEK SMALL LETTER EPSILON WITH VARIA,Ll,0,L,03B5 0300,,,,N,,,1FC8,,1FC8
1F73,GREEK SMALL LETTER EPSILON WITH OXIA,Ll,0,L,03AD,,,,N,,,1FC9,,1FC9
1F74,GREEK SMALL LETTER ETA WITH VARIA,Ll,0,L,03B7 0300,,,,N,,,1FCA,,1FCA
1F75,GREEK SMALL LETTER ETA WITH OXIA,Ll,0,L,03AE,,,,N,,,1FCB,,1FCB
1F76,GREEK SMALL LETTER IOTA WITH VARIA,Ll,0,L,03B9 0300,,,,N,,,1FDA,,1FDA
1F77,GREEK SMALL LETTER IOTA WITH OXIA,Ll,0,L,03AF,,,,N,,,1FDB,,1FDB
1F78,GREEK SMALL LETTER OMICRON WITH VARIA,Ll,0,L,03BF 0300,,,,N,,,1FF8,,1FF8
1F79,GREEK SMALL LETTER OMICRON WITH OXIA,Ll,0,L,03CC,,,,N,,,1FF9,,1FF9
1F7A,GREEK SMALL LETTER UPSILON WITH VARIA,Ll,0,L,03C5 0300,,,,N,,,1FEA,,1FEA
1F7B,GREEK SMALL LETTER UPSILON WITH OXIA,Ll,0,L,03CD,,,,N,,,1FEB,,1FEB
1F7C,GREEK SMALL LETTER OMEGA WITH VARIA,Ll,0,L,03C9 0300,,,,N,,,1FFA,,1FFA
1F7D,GREEK SMALL LETTER OMEGA WITH OXIA,Ll,0,L,03CE,,,,N,,,1FFB,,1FFB
1F80,GREEK SMALL LETTER ALPHA WITH PSILI AND YPOGEGRAMMENI,Ll,0,L,1F00 0345,,,,N,,,1F88,,1F88
1F81,GREEK SMALL LETTER ALPHA WITH DASIA AND YPOGEGRAMMENI,Ll,0,L,1F01 0345,,,,N,,,1F89,,1F89
1F82,GREEK SMALL LETTER ALPHA WITH PSILI AND VARIA AND YPOGEGRAMMENI,Ll,0,L,1F02 0345,,,,N,,,1F8A,,1F8A
1F83,GREEK SMALL LETTER ALPHA WITH DASIA AND VARIA AND YPOGEGRAMMENI,Ll,0,L,1F03 0345,,,,N,,,1F8B,,1F8B
1F84,GREEK SMALL LETTER ALPHA WITH PSILI AND OXIA AND YPOGEGRAMMENI,Ll,0,L,1F04 0345,,,,N,,,1F8C,,1F8C
1F85,GREEK SMALL LETTER ALPHA WITH DASIA AND OXIA AND YPOGEGRAMMENI,Ll,0,L,1F05 0345,,,,N,,,1F8D,,1F8D
1F86,GREEK SMALL LETTER ALPHA WITH PSILI AND PERISPOMENI AND YPOGEGRAMMENI,Ll,0,L,1F06 0345,,,,N,,,1F8E,,1F8E
1F87,GREEK SMALL LETTER ALPHA WITH DASIA AND PERISPOMENI AND YPOGEGRAMMENI,Ll,0,L,1F07 0345,,,,N,,,1F8F,,1F8F
1F88,GREEK CAPITAL LETTER ALPHA WITH PSILI AND PROSGEGRAMMENI,Lt,0,L,1F08 0345,,,,N,,,,1F80,
1F89,GREEK CAPITAL LETTER ALPHA WITH DASIA AND PROSGEGRAMMENI,Lt,0,L,1F09 0345,,,,N,,,,1F81,
1F8A,GREEK CAPITAL LETTER ALPHA WITH PSILI AND VARIA AND PROSGEGRAMMENI,Lt,0,L,1F0A 0345,,,,N,,,,1F82,
1F8B,GREEK CAPITAL LETTER ALPHA WITH DASIA AND VARIA AND PROSGEGRAMMENI,Lt,0,L,1F0B 0345,,,,N,,,,1F83,
1F8C,GREEK CAPITAL LETTER ALPHA WITH PSILI AND OXIA AND PROSGEGRAMMENI,Lt,0,L,1F0C 0345,,,,N,,,,1F84,
1F8D,GREEK CAPITAL LETTER ALPHA WITH DASIA AND OXIA AND PROSGEGRAMMENI,Lt,0,L,1F0D 0345,,,,N,,,,1F85,
1F8E,GREEK CAPITAL LETTER ALPHA WITH PSILI AND PERISPOMENI AND PROSGEGRAMMENI,Lt,0,L,1F0E 0345,,,,N,,,,1F86,
1F8F,GREEK CAPITAL LETTER ALPHA WITH DASIA AND PERISPOMENI AND PROSGEGRAMMENI,Lt,0,L,1F0F 0345,,,,N,,,,1F87,
1F90,GREEK SMALL LETTER ETA WITH PSILI AND YPOGEGRAMMENI,Ll,0,L,1F20 0345,,,,N,,,1F98,,1F98
1F91,GREEK SMALL LETTER ETA WITH DASIA AND YPOGEGRAMMENI,Ll,0,L,1F21 0345,,,,N,,,1F99,,1F99
1F92,GREEK SMALL LETTER ETA WITH PSILI AND VARIA AND YPOGEGRAMMENI,Ll,0,L,1F22 0345,,,,N,,,1F9A,,1F9A
1F93,GREEK SMALL LETTER ETA WITH DASIA AND VARIA AND YPOGEGRAMMENI,Ll,0,L,1F23 0345,,,,N,,,1F9B,,1F9B
1F94,GREEK SMALL LETTER ETA WITH PSILI AND OXIA AND YPOGEGRAMMENI,Ll,0,L,1F24 0345,,,,N,,,1F9C,,1F9C
1F95,GREEK SMALL LETTER ETA WITH DASIA AND OXIA AND YPOGEGRAMMENI,Ll,0,L,1F25 0345,,,,N,,,1F9D,,1F9D
1F96,GREEK SMALL LETTER ETA WITH PSILI AND PERISPOMENI AND YPOGEGRAMMENI,Ll,0,L,1F26 0345,,,,N,,,1F9E,,1F9E
1F97,GREEK SMALL LETTER ETA WITH DASIA AND PERISPOMENI AND YPOGEGRAMMENI,Ll,0,L,1F27 0345,,,,N,,,1F9F,,1F9F
1F98,GREEK CAPITAL LETTER ETA WITH PSILI AND PROSGEGRAMMENI,Lt,0,L,1F28 0345,,,,N,,,,1F90,
1F99,GREEK CAPITAL LETTER ETA WITH DASIA AND PROSGEGRAMMENI,Lt,0,L,1F29 0345,,,,N,,,,1F91,
1F9A,GREEK CAPITAL LETTER ETA WITH PSILI AND VARIA AND PROSGEGRAMMENI,Lt,0,L,1F2A 0345,,,,N,,,,1F92,
1F9B,GREEK CAPITAL LETTER ETA WITH DASIA AND VARIA AND PROSGEGRAMMENI,Lt,0,L,1F2B 0345,,,,N,,,,1F93,
1F9C,GREEK CAPITAL LETTER ETA WITH PSILI AND OXIA AND PROSGEGRAMMENI,Lt,0,L,1F2C 0345,,,,N,,,,1F94,
1F9D,GREEK CAPITAL LETTER ETA WITH DASIA AND OXIA AND PROSGEGRAMMENI,Lt,0,L,1F2D 0345,,,,N,,,,1F95,
1F9E,GREEK CAPITAL LETTER ETA WITH PSILI AND PERISPOMENI AND PROSGEGRAMMENI,Lt,0,L,1F2E 0345,,,,N,,,,1F96,
1F9F,GREEK CAPITAL LETTER ETA WITH DASIA AND PERISPOMENI AND PROSGEGRAMMENI,Lt,0,L,1F2F 0345,,,,N,,,,1F97,
1FA0,GREEK SMALL LETTER OMEGA WITH PSILI AND YPOGEGRAMMENI,Ll,0,L,1F60 0345,,,,N,,,1FA8,,1FA8
1FA1,GREEK SMALL LETTER OMEGA WITH DASIA AND YPOGEGRAMMENI,Ll,0,L,1F61 0345,,,,N,,,1FA9,,1FA9
1FA2,GREEK SMALL LETTER OMEGA WITH PSILI AND VARIA AND YPOGEGRAMMENI,Ll,0,L,1F62 0345,,,,N,,,1FAA,,1FAA
1FA3,GREEK SMALL LETTER OMEGA WITH DASIA AND VARIA AND YPOGEGRAMMENI,Ll,0,L,1F63 0345,,,,N,,,1FAB,,1FAB
1FA4,GREEK SMALL LETTER OMEGA WITH PSILI AND OXIA AND YPOGEGRAMMENI,Ll,0,L,1F64 0345,,,,N,,,1FAC,,1FAC
1FA5,GREEK SMALL LETTER OMEGA WITH DASIA AND OXIA AND YPOGEGRAMMENI,Ll,0,L,1F65 0345,,,,N,,,1FAD,,1FAD
1FA6,GREEK SMALL LETTER OMEGA WITH PSILI AND PERISPOMENI AND YPOGEGRAMMENI,Ll,0,L,1F66 0345,,,,N,,,1FAE,,1FAE
1FA7,GREEK SMALL LETTER OMEGA WITH DASIA AND PERISPOMENI AND YPOGEGRAMMENI,Ll,0,L,1F67 0345,,,,N,,,1FAF,,1FAF
1FA8,GREEK CAPITAL LETTER OMEGA WITH PSILI AND PROSGEGRAMMENI,Lt,0,L,1F68 0345,,,,N,,,,1FA0,
1FA9,GREEK CAPITAL LETTER OMEGA WITH DASIA AND PROSGEGRAMMENI,Lt,0,L,1F69 0345,,,,N,,,,1FA1,
1FAA,GREEK CAPITAL LETTER OMEGA WITH PSILI AND VARIA AND PROSGEGRAMMENI,Lt,0,L,1F6A 0345,,,,N,,,,1FA2,
1FAB,GREEK CAPITAL LETTER OMEGA WITH DASIA AND VARIA AND PROSGEGRAMMENI,Lt,0,L,1F6B 0345,,,,N,,,,1FA3,
1FAC,GREEK CAPITAL LETTER OMEGA WITH PSILI AND OXIA AND PROSGEGRAMMENI,Lt,0,L,1F6C 0345,,,,N,,,,1FA4,
1FAD,GREEK CAPITAL LETTER OMEGA WITH DASIA AND OXIA AND PROSGEGRAMMENI,Lt,0,L,1F6D 0345,,,,N,,,,1FA5,
1FAE,GREEK CAPITAL LETTER OMEGA WITH PSILI AND PERISPOMENI AND PROSGEGRAMMENI,Lt,0,L,1F6E 0345,,,,N,,,,1FA6,
1FAF,GREEK CAPITAL LETTER OMEGA WITH DASIA AND PERISPOMENI AND PROSGEGRAMMENI,Lt,0,L,1F6F 0345,,,,N,,,,1FA7,
1FB0,GREEK SMALL LETTER ALPHA WITH VRACHY,Ll,0,L,03B1 0306,,,,N,,,1FB8,,1FB8
1FB1,GREEK SMALL LETTER ALPHA WITH MACRON,Ll,0,L,03B1 0304,,,,N,,,1FB9,,1FB9
1FB2,GREEK SMALL LETTER ALPHA WITH VARIA AND YPOGEGRAMMENI,Ll,0,L,1F70 0345,,,,N,,,,,
1FB3,GREEK SMALL LETTER ALPHA WITH YPOGEGRAMMENI,Ll,0,L,03B1 0345,,,,N,,,1FBC,,1FBC
1FB4,GREEK SMALL LETTER ALPHA WITH OXIA AND YPOGEGRAMMENI,Ll,0,L,03AC 0345,,,,N,,,,,
1FB6,GREEK SMALL LETTER ALPHA WITH PERISPOMENI,Ll,0,L,03B1 0342,,,,N,,,,,
1FB7,GREEK SMALL LETTER ALPHA WITH PERISPOMENI AND YPOGEGRAMMENI,Ll,0,L,1FB6 0345,,,,N,,,,,
1FB8,GREEK CAPITAL LETTER ALPHA WITH VRACHY,Lu,0,L,0391 0306,,,,N,,,,1FB0,
1FB9,GREEK CAPITAL LETTER ALPHA WITH MACRON,Lu,0,L,0391 0304,,,,N,,,,1FB1,
1FBA,GREEK CAPITAL LETTER ALPHA WITH VARIA,Lu,0,L,0391 0300,,,,N,,,,1F70,
1FBB,GREEK CAPITAL LETTER ALPHA WITH OXIA,Lu,0,L,0386,,,,N,,,,1F71,
1FBC,GREEK CAPITAL LETTER ALPHA WITH PROSGEGRAMMENI,Lt,0,L,0391 0345,,,,N,,,,1FB3,
1FBD,GREEK KORONIS,Sk,0,ON,<compat> 0020 0313,,,,N,,,,,
1FBE,GREEK PROSGEGRAMMENI,Ll,0,L,03B9,,,,N,,,0399,,0399
1FBF,GREEK PSILI,Sk,0,ON,<compat> 0020 0313,,,,N,,,,,
1FC0,GREEK PERISPOMENI,Sk,0,ON,<compat> 0020 0342,,,,N,,,,,
1FC1,GREEK DIALYTIKA AND PERISPOMENI,Sk,0,ON,00A8 0342,,,,N,,,,,
1FC2,GREEK SMALL LETTER ETA WITH VARIA AND YPOGEGRAMMENI,Ll,0,L,1F74 0345,,,,N,,,,,
1FC3,GREEK SMALL LETTER ETA WITH YPOGEGRAMMENI,Ll,0,L,03B7 0345,,,,N,,,1FCC,,1FCC
1FC4,GREEK SMALL LETTER ETA WITH OXIA AND YPOGEGRAMMENI,Ll,0,L,03AE 0345,,,,N,,,,,
1FC6,GREEK SMALL LETTER ETA WITH PERISPOMENI,Ll,0,L,03B7 0342,,,,N,,,,,
1FC7,GREEK SMALL LETTER ETA WITH PERISPOMENI AND YPOGEGRAMMENI,Ll,0,L,1FC6 0345,,,,N,,,,,
1FC8,GREEK CAPITAL LETTER EPSILON WITH VARIA,Lu,0,L,0395 0300,,,,N,,,,1F72,
1FC9,GREEK CAPITAL LETTER EPSILON WITH OXIA,Lu,0,L,0388,,,,N,,,,1F73,
1FCA,GREEK CAPITAL LETTER ETA WITH VARIA,Lu,0,L,0397 0300,,,,N,,,,1F74,
1FCB,GREEK CAPITAL LETTER ETA WITH OXIA,Lu,0,L,0389,,,,N,,,,1F75,
1FCC,GREEK CAPITAL LETTER ETA WITH PROSGEGRAMMENI,Lt,0,L,0397 0345,,,,N,,,,1FC3,
1FCD,GREEK PSILI AND VARIA,Sk,0,ON,1FBF 0300,,,,N,,,,,
1FCE,GREEK PSILI AND OXIA,Sk,0,ON,1FBF 0301,,,,N,,,,,
1FCF,GREEK PSILI AND PERISPOMENI,Sk,0,ON,1FBF 0342,,,,N,,,,,
1FD0,GREEK SMALL LETTER IOTA WITH VRACHY,Ll,0,L,03B9 0306,,,,N,,,1FD8,,1FD8
1FD1,GREEK SMALL LETTER IOTA WITH MACRON,Ll,0,L,03B9 0304,,,,N,,,1FD9,,1FD9
1FD2,GREEK SMALL LETTER IOTA WITH DIALYTIKA AND VARIA,Ll,0,L,03CA 0300,,,,N,,,,,
1FD3,GREEK SMALL LETTER IOTA WITH DIALYTIKA AND OXIA,Ll,0,L,0390,,,,N,,,,,
1FD6,GREEK SMALL LETTER IOTA WITH PERISPOMENI,Ll,0,L,03B9 0342,,,,N,,,,,
1FD7,GREEK SMALL LETTER IOTA WITH DIALYTIKA AND PERISPOMENI,Ll,0,L,03CA 0342,,,,N,,,,,
1FD8,GREEK CAPITAL LETTER IOTA WITH VRACHY,Lu,0,L,0399 0306,,,,N,,,,1FD0,
1FD9,GREEK CAPITAL LETTER IOTA WITH MACRON,Lu,0,L,0399 0304,,,,N,,,,1FD1,
1FDA,GREEK CAPITAL LETTER IOTA WITH VARIA,Lu,0,L,0399 0300,,,,N,,,,1F76,
1FDB,GREEK CAPITAL LETTER IOTA WITH OXIA,Lu,0,L,038A,,,,N,,,,1F77,
1FDD,GREEK DASIA AND VARIA,Sk,0,ON,1FFE 0300,,,,N,,,,,
1FDE,GREEK DASIA AND OXIA,Sk,0,ON,1FFE 0301,,,,N,,,,,
1FDF,GREEK DASIA AND PERISPOMENI,Sk,0,ON,1FFE 0342,,,,N,,,,,
1FE0,GREEK SMALL LETTER UPSILON WITH VRACHY,Ll,0,L,03C5 0306,,,,N,,,1FE8,,1FE8
1FE1,GREEK SMALL LETTER UPSILON WITH MACRON,Ll,0,L,03C5 0304,,,,N,,,1FE9,,1FE9
1FE2,GREEK SMALL LETTER UPSILON WITH DIALYTIKA AND VARIA,Ll,0,L,03CB 0300,,,,N,,,,,
1FE3,GREEK SMALL LETTER UPSILON WITH DIALYTIKA AND OXIA,Ll,0,L,03B0,,,,N,,,,,
1FE4,GREEK SMALL LETTER RHO WITH PSILI,Ll,0,L,03C1 0313,,,,N,,,,,
1FE5,GREEK SMALL LETTER RHO WITH DASIA,Ll,0,L,03C1 0314,,,,N,,,1FEC,,1FEC
1FE6,GREEK SMALL LETTER UPSILON WITH PERISPOMENI,Ll,0,L,03C5 0342,,,,N,,,,,
1FE7,GREEK SMALL LETTER UPSILON WITH DIALYTIKA AND PERISPOMENI,Ll,0,L,03CB 0342,,,,N,,,,,
1FE8,GREEK CAPITAL LETTER UPSILON WITH VRACHY,Lu,0,L,03A5 0306,,,,N,,,,1FE0,
1FE9,GREEK CAPITAL LETTER UPSILON WITH MACRON,Lu,0,L,03A5 0304,,,,N,,,,1FE1,
1FEA,GREEK CAPITAL LETTER UPSILON WITH VARIA,Lu,0,L,03A5 0300,,,,N,,,,1F7A,
1FEB,GREEK CAPITAL LETTER UPSILON WITH OXIA,Lu,0,L,038E,,,,N,,,,1F7B,
1FEC,GREEK CAPITAL LETTER RHO WITH DASIA,Lu,0,L,03A1 0314,,,,N,,,,1FE5,
1FED,GREEK DIALYTIKA AND VARIA,Sk,0,ON,00A8 0300,,,,N,,,,,
1FEE,GREEK DIALYTIKA AND OXIA,Sk,0,ON,0385,,,,N,,,,,
1FEF,GREEK VARIA,Sk,0,ON,0060,,,,N,,,,,
1FF2,GREEK SMALL LETTER OMEGA WITH VARIA AND YPOGEGRAMMENI,Ll,0,L,1F7C 0345,,,,N,,,,,
1FF3,GREEK SMALL LETTER OMEGA WITH YPOGEGRAMMENI,Ll,0,L,03C9 0345,,,,N,,,1FFC,,1FFC
1FF4,GREEK SMALL LETTER OMEGA WITH OXIA AND YPOGEGRAMMENI,Ll,0,L,03CE 0345,,,,N,,,,,
1FF6,GREEK SMALL LETTER OMEGA WITH PERISPOMENI,Ll,0,L,03C9 0342,,,,N,,,,,
1FF7,GREEK SMALL LETTER OMEGA WITH PERISPOMENI AND YPOGEGRAMMENI,Ll,0,L,1FF6 0345,,,,N,,,,,
1FF8,GREEK CAPITAL LETTER OMICRON WITH VARIA,Lu,0,L,039F 0300,,,,N,,,,1F78,
1FF9,GREEK CAPITAL LETTER OMICRON WITH OXIA,Lu,0,L,038C,,,,N,,,,1F79,
1FFA,GREEK CAPITAL LETTER OMEGA WITH VARIA,Lu,0,L,03A9 0300,,,,N,,,,1F7C,
1FFB,GREEK CAPITAL LETTER OMEGA WITH OXIA,Lu,0,L,038F,,,,N,,,,1F7D,
1FFC,GREEK CAPITAL LETTER OMEGA WITH PROSGEGRAMMENI,Lt,0,L,03A9 0345,,,,N,,,,1FF3,
1FFD,GREEK OXIA,Sk,0,ON,00B4,,,,N,,,,,
1FFE,GREEK DASIA,Sk,0,ON,<compat> 0020 0314,,,,N,,,,,
2129,TURNED GREEK SMALL LETTER IOTA,So,0,ON,,,,,N,,,,,
2719,OUTLINED GREEK CROSS,So,0,ON,,,,,N,,,,,
271A,HEAVY GREEK CROSS,So,0,ON,,,,,N,,,,,
AB65,GREEK LETTER SMALL CAPITAL OMEGA,Ll,0,L,,,,,N,,,,,
10140,GREEK ACROPHONIC ATTIC ONE QUARTER,Nl,0,ON,,,,1/4,N,,,,,
10141,GREEK ACROPHONIC ATTIC ONE HALF,Nl,0,ON,,,,1/2,N,,,,,
10142,GREEK ACROPHONIC ATTIC ONE DRACHMA,Nl,0,ON,,,,1,N,,,,,
10143,GREEK ACROPHONIC ATTIC FIVE,Nl,0,ON,,,,5,N,,,,,
10144,GREEK ACROPHONIC ATTIC FIFTY,Nl,0,ON,,,,50,N,,,,,
10145,GREEK ACROPHONIC ATTIC FIVE HUNDRED,Nl,0,ON,,,,500,N,,,,,
10146,GREEK ACROPHONIC ATTIC FIVE THOUSAND,Nl,0,ON,,,,5000,N,,,,,
10147,GREEK ACROPHONIC ATTIC FIFTY THOUSAND,Nl,0,ON,,,,50000,N,,,,,
10148,GREEK ACROPHONIC ATTIC FIVE TALENTS,Nl,0,ON,,,,5,N,,,,,
10149,GREEK ACROPHONIC ATTIC TEN TALENTS,Nl,0,ON,,,,10,N,,,,,
1014A,GREEK ACROPHONIC ATTIC FIFTY TALENTS,Nl,0,ON,,,,50,N,,,,,
1014B,GREEK ACROPHONIC ATTIC ONE HUNDRED TALENTS,Nl,0,ON,,,,100,N,,,,,
1014C,GREEK ACROPHONIC ATTIC FIVE HUNDRED TALENTS,Nl,0,ON,,,,500,N,,,,,
1014D,GREEK ACROPHONIC ATTIC ONE THOUSAND TALENTS,Nl,0,ON,,,,1000,N,,,,,
1014E,GREEK ACROPHONIC ATTIC FIVE THOUSAND TALENTS,Nl,0,ON,,,,5000,N,,,,,
1014F,GREEK ACROPHONIC ATTIC FIVE STATERS,Nl,0,ON,,,,5,N,,,,,
10150,GREEK ACROPHONIC ATTIC TEN STATERS,Nl,0,ON,,,,10,N,,,,,
10151,GREEK ACROPHONIC ATTIC FIFTY STATERS,Nl,0,ON,,,,50,N,,,,,
10152,GREEK ACROPHONIC ATTIC ONE HUNDRED STATERS,Nl,0,ON,,,,100,N,,,,,
10153,GREEK ACROPHONIC ATTIC FIVE HUNDRED STATERS,Nl,0,ON,,,,500,N,,,,,
10154,GREEK ACROPHONIC ATTIC ONE THOUSAND STATERS,Nl,0,ON,,,,1000,N,,,,,
10155,GREEK ACROPHONIC ATTIC TEN THOUSAND STATERS,Nl,0,ON,,,,10000,N,,,,,
10156,GREEK ACROPHONIC ATTIC FIFTY THOUSAND STATERS,Nl,0,ON,,,,50000,N,,,,,
10157,GREEK ACROPHONIC ATTIC TEN MNAS,Nl,0,ON,,,,10,N,,,,,
10158,GREEK ACROPHONIC HERAEUM ONE PLETHRON,Nl,0,ON,,,,1,N,,,,,
10159,GREEK ACROPHONIC THESPIAN ONE,Nl,0,ON,,,,1,N,,,,,
1015A,GREEK ACROPHONIC HERMIONIAN ONE,Nl,0,ON,,,,1,N,,,,,
1015B,GREEK ACROPHONIC EPIDAUREAN TWO,Nl,0,ON,,,,2,N,,,,,
1015C,GREEK ACROPHONIC THESPIAN TWO,Nl,0,ON,,,,2,N,,,,,
1015D,GREEK ACROPHONIC CYRENAIC TWO DRACHMAS,Nl,0,ON,,,,2,N,,,,,
1015E,GREEK ACROPHONIC EPIDAUREAN TWO DRACHMAS,Nl,0,ON,,,,2,N,,,,,
1015F,GREEK ACROPHONIC TROEZENIAN FIVE,Nl,0,ON,,,,5,N,,,,,
10160,GREEK ACROPHONIC TROEZENIAN TEN,Nl,0,ON,,,,10,N,,,,,
10161,GREEK ACROPHONIC TROEZENIAN TEN ALTERNATE FORM,Nl,0,ON,,,,10,N,,,,,
10162,GREEK ACROPHONIC HERMIONIAN TEN,Nl,0,ON,,,,10,N,,,,,
10163,GREEK ACROPHONIC MESSENIAN TEN,Nl,0,ON,,,,10,N,,,,,
10164,GREEK ACROPHONIC THESPIAN TEN,Nl,0,ON,,,,10,N,,,,,
10165,GREEK ACROPHONIC THESPIAN THIRTY,Nl,0,ON,,,,30,N,,,,,
10166,GREEK ACROPHONIC TROEZENIAN FIFTY,Nl,0,ON,,,,50,N,,,,,
10167,GREEK ACROPHONIC TROEZENIAN FIFTY ALTERNATE FORM,Nl,0,ON,,,,50,N,,,,,
10168,GREEK ACROPHONIC HERMIONIAN FIFTY,Nl,0,ON,,,,50,N,,,,,
10169,GREEK ACROPHONIC THESPIAN FIFTY,Nl,0,ON,,,,50,N,,,,,
1016A,GREEK ACROPHONIC THESPIAN ONE HUNDRED,Nl,0,ON,,,,100,N,,,,,
1016B,GREEK ACROPHONIC THESPIAN THREE HUNDRED,Nl,0,ON,,,,300,N,,,,,
1016C,GREEK ACROPHONIC EPIDAUREAN FIVE HUNDRED,Nl,0,ON,,,,500,N,,,,,
1016D,GREEK ACROPHONIC TROEZENIAN FIVE HUNDRED,Nl,0,ON,,,,500,N,,,,,
1016E,GREEK ACROPHONIC THESPIAN FIVE HUNDRED,Nl,0,ON,,,,500,N,,,,,
1016F,GREEK ACROPHONIC CARYSTIAN FIVE HUNDRED,Nl,0,ON,,,,500,N,,,,,
10170,GREEK ACROPHONIC NAXIAN FIVE HUNDRED,Nl,0,ON,,,,500,N,,,,,
10171,GREEK ACROPHONIC THESPIAN ONE THOUSAND,Nl,0,ON,,,,1000,N,,,,,
10172,GREEK ACROPHONIC THESPIAN FIVE THOUSAND,Nl,0,ON,,,,5000,N,,,,,
10173,GREEK ACROPHONIC DELPHIC FIVE MNAS,Nl,0,ON,,,,5,N,,,,,
10174,GREEK ACROPHONIC STRATIAN FIFTY MNAS,Nl,0,ON,,,,50,N,,,,,
10175,GREEK ONE HALF SIGN,No,0,ON,,,,1/2,N,,,,,
10176,GREEK ONE HALF SIGN ALTERNATE FORM,No,0,ON,,,,1/2,N,,,,,
10177,GREEK TWO THIRDS SIGN,No,0,ON,,,,2/3,N,,,,,
10178,GREEK THREE QUARTERS SIGN,No,0,ON,,,,3/4,N,,,,,
10179,GREEK YEAR SIGN,So,0,ON,,,,,N,,,,,
1017A,GREEK TALENT SIGN,So,0,ON,,,,,N,,,,,
1017B,GREEK DRACHMA SIGN,So,0,ON,,,,,N,,,,,
1017C,GREEK OBOL SIGN,So,0,ON,,,,,N,,,,,
1017D,GREEK TWO OBOLS SIGN,So,0,ON,,,,,N,,,,,
1017E,GREEK THREE OBOLS SIGN,So,0,ON,,,,,N,,,,,
1017F,GREEK FOUR OBOLS SIGN,So,0,ON,,,,,N,,,,,
10180,GREEK FIVE OBOLS SIGN,So,0,ON,,,,,N,,,,,
10181,GREEK METRETES SIGN,So,0,ON,,,,,N,,,,,
10182,GREEK KYATHOS BASE SIGN,So,0,ON,,,,,N,,,,,
10183,GREEK LITRA SIGN,So,0,ON,,,,,N,,,,,
10184,GREEK OUNKIA SIGN,So,0,ON,,,,,N,,,,,
10185,GREEK XESTES SIGN,So,0,ON,,,,,N,,,,,
10186,GREEK ARTABE SIGN,So,0,ON,,,,,N,,,,,
10187,GREEK AROURA SIGN,So,0,ON,,,,,N,,,,,
10188,GREEK GRAMMA SIGN,So,0,ON,,,,,N,,,,,
10189,GREEK TRYBLION BASE SIGN,So,0,ON,,,,,N,,,,,
1018A,GREEK ZERO SIGN,No,0,ON,,,,0,N,,,,,
1018B,GREEK ONE QUARTER SIGN,No,0,ON,,,,1/4,N,,,,,
1018C,GREEK SINUSOID SIGN,So,0,ON,,,,,N,,,,,
1018D,GREEK INDICTION SIGN,So,0,L,,,,,N,,,,,
101A0,GREEK SYMBOL TAU RHO,So,0,ON,,,,,N,,,,,
1D200,GREEK VOCAL NOTATION SYMBOL-1,So,0,ON,,,,,N,,,,,
1D201,GREEK VOCAL NOTATION SYMBOL-2,So,0,ON,,,,,N,,,,,
1D202,GREEK VOCAL NOTATION SYMBOL-3,So,0,ON,,,,,N,,,,,
1D203,GREEK VOCAL NOTATION SYMBOL-4,So,0,ON,,,,,N,,,,,
